session,timestamp,candidateSymbols,opportunityEvents,initialSymbols,dipSymbols,pricedReferenceSymbols,symbols
2024-11-15,2024-11-15T13:15:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T13:20:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T13:25:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T13:30:00+09:00,5,5,5,0,2,27080 44280 55970 65520 66140
2024-11-15,2024-11-15T13:35:00+09:00,1,1,0,1,1,65520
2024-11-15,2024-11-15T13:40:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T13:45:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T13:50:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T13:55:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T14:00:00+09:00,4,4,4,0,2,23210 43870 61900 78390
2024-11-15,2024-11-15T14:05:00+09:00,1,1,0,1,1,78390
2024-11-15,2024-11-15T14:10:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T14:15:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T14:20:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T14:25:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T14:30:00+09:00,3,3,3,0,2,41790 42650 78370
2024-11-15,2024-11-15T14:35:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T14:40:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T14:45:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T14:50:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T14:55:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T15:00:00+09:00,1,1,1,0,0,44440
2024-11-15,2024-11-15T15:05:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T15:10:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T15:15:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T15:20:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T15:25:00+09:00,0,0,0,0,0,
2024-11-15,2024-11-15T15:30:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T09:00:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T09:05:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T09:10:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T09:15:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T09:20:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T09:25:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T09:30:00+09:00,5,5,5,0,4,36340 42550 65780 71330 92290
2024-11-18,2024-11-18T09:35:00+09:00,1,1,0,1,1,42550
2024-11-18,2024-11-18T09:40:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T09:45:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T09:50:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T09:55:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T10:00:00+09:00,4,4,4,0,3,33500 48960 65580 73830
2024-11-18,2024-11-18T10:05:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T10:10:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T10:15:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T10:20:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T10:25:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T10:30:00+09:00,4,4,4,0,4,264A0 41660 45980 77760
2024-11-18,2024-11-18T10:35:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T10:40:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T10:45:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T10:50:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T10:55:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T11:00:00+09:00,4,4,4,0,2,40110 55820 60940 70740
2024-11-18,2024-11-18T11:05:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T11:10:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T11:15:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T11:20:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T11:25:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T11:30:00+09:00,4,4,4,0,0,247A0 57070 66560 70920
2024-11-18,2024-11-18T12:30:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T12:35:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T12:40:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T12:45:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T12:50:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T12:55:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T13:00:00+09:00,4,4,4,0,3,142A0 44280 51320 65630
2024-11-18,2024-11-18T13:05:00+09:00,2,2,0,2,2,142A0 65630
2024-11-18,2024-11-18T13:10:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T13:15:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T13:20:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T13:25:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T13:30:00+09:00,4,4,4,0,2,45060 65740 78360 92190
2024-11-18,2024-11-18T13:35:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T13:40:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T13:45:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T13:50:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T13:55:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T14:00:00+09:00,4,4,4,0,2,47200 47350 93270 97600
2024-11-18,2024-11-18T14:05:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T14:10:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T14:15:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T14:20:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T14:25:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T14:30:00+09:00,5,5,5,0,4,160A0 48820 62330 70620 94250
2024-11-18,2024-11-18T14:35:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T14:40:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T14:45:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T14:50:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T14:55:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T15:00:00+09:00,3,3,3,0,3,215A0 26730 29360
2024-11-18,2024-11-18T15:05:00+09:00,1,1,0,1,1,215A0
2024-11-18,2024-11-18T15:10:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T15:15:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T15:20:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T15:25:00+09:00,0,0,0,0,0,
2024-11-18,2024-11-18T15:30:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T09:00:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T09:05:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T09:10:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T09:15:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T09:20:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T09:25:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T09:30:00+09:00,5,5,5,0,5,37190 46780 62330 63240 65780
2024-11-19,2024-11-19T09:35:00+09:00,4,4,0,4,4,46780 62330 63240 65780
2024-11-19,2024-11-19T09:40:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T09:45:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T09:50:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T09:55:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T10:00:00+09:00,5,5,5,0,4,265A0 42550 43460 48470 76920
2024-11-19,2024-11-19T10:05:00+09:00,1,1,0,1,1,265A0
2024-11-19,2024-11-19T10:10:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T10:15:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T10:20:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T10:25:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T10:30:00+09:00,5,5,5,0,4,23210 27880 38070 43810 69770
2024-11-19,2024-11-19T10:35:00+09:00,1,1,0,1,1,38070
2024-11-19,2024-11-19T10:40:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T10:45:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T10:50:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T10:55:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T11:00:00+09:00,3,3,3,0,2,45750 52520 58580
2024-11-19,2024-11-19T11:05:00+09:00,1,1,0,1,1,45750
2024-11-19,2024-11-19T11:10:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T11:15:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T11:20:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T11:25:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T11:30:00+09:00,4,4,4,0,0,42600 44450 48940 76150
2024-11-19,2024-11-19T12:30:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T12:35:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T12:40:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T12:45:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T12:50:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T12:55:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T13:00:00+09:00,5,5,5,0,4,41790 60810 62320 70690 77110
2024-11-19,2024-11-19T13:05:00+09:00,1,1,0,1,1,62320
2024-11-19,2024-11-19T13:10:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T13:15:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T13:20:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T13:25:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T13:30:00+09:00,4,4,4,0,3,26670 66340 73450 93300
2024-11-19,2024-11-19T13:35:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T13:40:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T13:45:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T13:50:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T13:55:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T14:00:00+09:00,3,3,3,0,1,269A0 46850 74620
2024-11-19,2024-11-19T14:05:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T14:10:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T14:15:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T14:20:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T14:25:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T14:30:00+09:00,3,3,3,0,2,52590 60380 70930
2024-11-19,2024-11-19T14:35:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T14:40:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T14:45:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T14:50:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T14:55:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T15:00:00+09:00,2,2,2,0,1,264A0 35560
2024-11-19,2024-11-19T15:05:00+09:00,1,1,0,1,1,264A0
2024-11-19,2024-11-19T15:10:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T15:15:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T15:20:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T15:25:00+09:00,0,0,0,0,0,
2024-11-19,2024-11-19T15:30:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T09:00:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T09:05:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T09:10:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T09:15:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T09:20:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T09:25:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T09:30:00+09:00,5,5,5,0,5,37790 39670 41660 49350 73620
2024-11-20,2024-11-20T09:35:00+09:00,1,1,0,1,1,41660
2024-11-20,2024-11-20T09:40:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T09:45:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T09:50:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T09:55:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T10:00:00+09:00,4,4,4,0,4,38250 69770 78310 92360
2024-11-20,2024-11-20T10:05:00+09:00,2,2,0,2,2,78310 92360
2024-11-20,2024-11-20T10:10:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T10:15:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T10:20:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T10:25:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T10:30:00+09:00,4,4,4,0,3,173A0 48830 55780 63270
2024-11-20,2024-11-20T10:35:00+09:00,1,1,0,1,1,173A0
2024-11-20,2024-11-20T10:40:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T10:45:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T10:50:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T10:55:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T11:00:00+09:00,5,5,5,0,3,38500 42560 58680 73740 73860
2024-11-20,2024-11-20T11:05:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T11:10:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T11:15:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T11:20:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T11:25:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T11:30:00+09:00,2,2,2,0,0,39790 70890
2024-11-20,2024-11-20T12:30:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T12:35:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T12:40:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T12:45:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T12:50:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T12:55:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T13:00:00+09:00,4,4,4,0,2,23210 48920 60300 90730
2024-11-20,2024-11-20T13:05:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T13:10:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T13:15:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T13:20:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T13:25:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T13:30:00+09:00,3,3,3,0,3,189A0 190A0 46780
2024-11-20,2024-11-20T13:35:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T13:40:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T13:45:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T13:50:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T13:55:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T14:00:00+09:00,4,4,4,0,4,29010 43870 45760 92290
2024-11-20,2024-11-20T14:05:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T14:10:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T14:15:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T14:20:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T14:25:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T14:30:00+09:00,3,3,3,0,2,39200 65730 81190
2024-11-20,2024-11-20T14:35:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T14:40:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T14:45:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T14:50:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T14:55:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T15:00:00+09:00,3,3,3,0,3,45880 55870 70830
2024-11-20,2024-11-20T15:05:00+09:00,1,1,0,1,1,70830
2024-11-20,2024-11-20T15:10:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T15:15:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T15:20:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T15:25:00+09:00,0,0,0,0,0,
2024-11-20,2024-11-20T15:30:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T09:00:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T09:05:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T09:10:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T09:15:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T09:20:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T09:25:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T09:30:00+09:00,5,5,5,0,4,260A0 42550 44480 61850 67750
2024-11-21,2024-11-21T09:35:00+09:00,2,2,0,2,2,260A0 44480
2024-11-21,2024-11-21T09:40:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T09:45:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T09:50:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T09:55:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T10:00:00+09:00,5,5,5,0,5,44990 48820 55870 73570 77070
2024-11-21,2024-11-21T10:05:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T10:10:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T10:15:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T10:20:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T10:25:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T10:30:00+09:00,3,3,3,0,3,244A0 45760 92290
2024-11-21,2024-11-21T10:35:00+09:00,1,1,0,1,1,244A0
2024-11-21,2024-11-21T10:40:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T10:45:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T10:50:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T10:55:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T11:00:00+09:00,4,4,4,0,3,36240 69770 70690 92360
2024-11-21,2024-11-21T11:05:00+09:00,3,3,0,3,3,36240 69770 92360
2024-11-21,2024-11-21T11:10:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T11:15:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T11:20:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T11:25:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T11:30:00+09:00,3,3,3,0,0,246A0 49350 65730
2024-11-21,2024-11-21T12:30:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T12:35:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T12:40:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T12:45:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T12:50:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T12:55:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T13:00:00+09:00,3,3,3,0,2,43760 81390 88940
2024-11-21,2024-11-21T13:05:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T13:10:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T13:15:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T13:20:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T13:25:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T13:30:00+09:00,3,3,3,0,3,29910 65780 69690
2024-11-21,2024-11-21T13:35:00+09:00,1,1,0,1,1,69690
2024-11-21,2024-11-21T13:40:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T13:45:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T13:50:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T13:55:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T14:00:00+09:00,2,2,2,0,2,29340 60810
2024-11-21,2024-11-21T14:05:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T14:10:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T14:15:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T14:20:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T14:25:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T14:30:00+09:00,4,4,4,0,2,43160 43870 56160 89290
2024-11-21,2024-11-21T14:35:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T14:40:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T14:45:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T14:50:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T14:55:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T15:00:00+09:00,1,1,1,0,0,92120
2024-11-21,2024-11-21T15:05:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T15:10:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T15:15:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T15:20:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T15:25:00+09:00,0,0,0,0,0,
2024-11-21,2024-11-21T15:30:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T09:00:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T09:05:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T09:10:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T09:15:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T09:20:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T09:25:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T09:30:00+09:00,5,5,5,0,5,40550 48330 48940 55870 71120
2024-11-22,2024-11-22T09:35:00+09:00,1,1,0,1,1,48330
2024-11-22,2024-11-22T09:40:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T09:45:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T09:50:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T09:55:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T10:00:00+09:00,5,5,5,0,5,36720 37780 45830 70740 71380
2024-11-22,2024-11-22T10:05:00+09:00,1,1,0,1,1,36720
2024-11-22,2024-11-22T10:10:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T10:15:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T10:20:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T10:25:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T10:30:00+09:00,3,3,3,0,3,45760 45880 61900
2024-11-22,2024-11-22T10:35:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T10:40:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T10:45:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T10:50:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T10:55:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T11:00:00+09:00,4,4,4,0,3,25880 43160 52900 65730
2024-11-22,2024-11-22T11:05:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T11:10:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T11:15:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T11:20:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T11:25:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T11:30:00+09:00,2,2,2,0,0,52470 61800
2024-11-22,2024-11-22T12:30:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T12:35:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T12:40:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T12:45:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T12:50:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T12:55:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T13:00:00+09:00,4,4,4,0,4,247A0 29970 45860 62320
2024-11-22,2024-11-22T13:05:00+09:00,2,2,0,2,2,29970 62320
2024-11-22,2024-11-22T13:10:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T13:15:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T13:20:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T13:25:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T13:30:00+09:00,2,2,2,0,1,64920 89440
2024-11-22,2024-11-22T13:35:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T13:40:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T13:45:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T13:50:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T13:55:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T14:00:00+09:00,3,3,3,0,3,38070 66340 76850
2024-11-22,2024-11-22T14:05:00+09:00,1,1,0,1,1,66340
2024-11-22,2024-11-22T14:10:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T14:15:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T14:20:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T14:25:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T14:30:00+09:00,2,2,2,0,2,55910 66560
2024-11-22,2024-11-22T14:35:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T14:40:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T14:45:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T14:50:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T14:55:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T15:00:00+09:00,2,2,2,0,2,56160 73740
2024-11-22,2024-11-22T15:05:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T15:10:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T15:15:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T15:20:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T15:25:00+09:00,0,0,0,0,0,
2024-11-22,2024-11-22T15:30:00+09:00,0,0,0,0,0,
2024-11-25,2024-11-25T09:00:00+09:00,0,0,0,0,0,
2024-11-25,2024-11-25T09:05:00+09:00,0,0,0,0,0,
2024-11-25,2024-11-25T09:10:00+09:00,0,0,0,0,0,
2024-11-25,2024-11-25T09:15:00+09:00,0,0,0,0,0,
2024-11-25,2024-11-25T09:20:00+09:00,0,0,0,0,0,
2024-11-25,2024-11-25T09:25:00+09:00,0,0,0,0,0,
2024-11-25,2024-11-25T09:30:00+09:00,5,5,5,0,5,44990 48140 60450 73620 77190
2024-11-25,2024-11-25T09:35:00+09:00,0,0,0,0,0,
2024-11-25,2024-11-25T09:40:00+09:00,0,0,0,0,0,
2024-11-25,2024-11-25T09:45:00+09:00,0,0,0,0,0,
2024-11-25,2024-11-25T09:50:00+09:00,0,0,0,0,0,
2024-11-25,2024-11-25T09:55:00+09:00,0,0,0,0,0,
