unit,input,group,coefficient,scale,center,savedMedian,rawUnitSlope,direction,observed,missing,term_n,term_mean,term_median,term_p05,term_p90,term_p95,term_min,term_max
symbol-1-fold-4,momentum3Missing,RISK_REJECT,0.018641651552016008,1.0,0.0,,0.018641651552016008,INCREASES,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-1-fold-4,momentum3Missing,STATE_ALREADY_ENTERED,0.018641651552016008,1.0,0.0,,0.018641651552016008,INCREASES,145,0,145,0.005785340136832554,0.0,0.0,0.018641651552016008,0.018641651552016008,0.0,0.018641651552016008
symbol-1-fold-4,momentum3Missing,INPUT_UNSCORABLE,0.018641651552016008,1.0,0.0,,0.018641651552016008,INCREASES,0,0,0,,,,,,,
symbol-1-fold-4,momentum3Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.018641651552016008,1.0,0.0,,0.018641651552016008,INCREASES,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-1-fold-4,momentum3Missing,FALSE_ACCEPT_RISK,0.018641651552016008,1.0,0.0,,0.018641651552016008,INCREASES,56,0,56,0.0006657732697148575,0.0,0.0,0.0,0.0,0.0,0.018641651552016008
symbol-1-fold-4,pullback6Missing,ALL,0.042302421591194496,1.0,0.0,,0.042302421591194496,INCREASES,560,0,560,0.017374208867812026,0.0,0.0,0.042302421591194496,0.042302421591194496,0.0,0.042302421591194496
symbol-1-fold-4,pullback6Missing,ENTER,0.042302421591194496,1.0,0.0,,0.042302421591194496,INCREASES,412,0,412,0.018173613159323847,0.0,0.0,0.042302421591194496,0.042302421591194496,0.0,0.042302421591194496
symbol-1-fold-4,pullback6Missing,RISK_REJECT,0.042302421591194496,1.0,0.0,,0.042302421591194496,INCREASES,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-1-fold-4,pullback6Missing,STATE_ALREADY_ENTERED,0.042302421591194496,1.0,0.0,,0.042302421591194496,INCREASES,145,0,145,0.015462264443677988,0.0,0.0,0.042302421591194496,0.042302421591194496,0.0,0.042302421591194496
symbol-1-fold-4,pullback6Missing,INPUT_UNSCORABLE,0.042302421591194496,1.0,0.0,,0.042302421591194496,INCREASES,0,0,0,,,,,,,
symbol-1-fold-4,pullback6Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.042302421591194496,1.0,0.0,,0.042302421591194496,INCREASES,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-1-fold-4,pullback6Missing,FALSE_ACCEPT_RISK,0.042302421591194496,1.0,0.0,,0.042302421591194496,INCREASES,56,0,56,0.009064804626684535,0.0,0.0,0.042302421591194496,0.042302421591194496,0.0,0.042302421591194496
symbol-2-fold-1,frozenSelectorRidgeScore,ALL,-0.04907517222757399,19.997550817642534,52.94401179731048,,-0.002454059133295372,DECREASES,159,0,159,0.0019151583442852573,0.020110874148699068,-0.1384857996947189,0.058115072048483415,0.06304530672434411,-0.2894507509023596,0.07605972560744949
symbol-2-fold-1,frozenSelectorRidgeScore,ENTER,-0.04907517222757399,19.997550817642534,52.94401179731048,,-0.002454059133295372,DECREASES,112,0,112,0.008504905861821227,0.02069791184991785,-0.09052179145960368,0.0567946842524479,0.0619733512100593,-0.2883657717795787,0.06936389603494302
symbol-2-fold-1,frozenSelectorRidgeScore,RISK_REJECT,-0.04907517222757399,19.997550817642534,52.94401179731048,,-0.002454059133295372,DECREASES,4,0,4,-0.11822230313345992,-0.13833708567301226,-0.1908511046229772,-0.038643254396547276,-0.017432806088569442,-0.1999926834072237,0.0037776422194085125
symbol-2-fold-1,frozenSelectorRidgeScore,STATE_ALREADY_ENTERED,-0.04907517222757399,19.997550817642534,52.94401179731048,,-0.002454059133295372,DECREASES,43,0,43,-0.004073257377878646,0.01958862049045465,-0.18958565187498921,0.058851801758779076,0.06325229104148067,-0.2894507509023596,0.07605972560744949
symbol-2-fold-1,frozenSelectorRidgeScore,INPUT_UNSCORABLE,-0.04907517222757399,19.997550817642534,52.94401179731048,,-0.002454059133295372,DECREASES,0,0,0,,,,,,,
symbol-2-fold-1,frozenSelectorRidgeScore,FALSE_REJECT_HIGH_OPPORTUNITY,-0.04907517222757399,19.997550817642534,52.94401179731048,,-0.002454059133295372,DECREASES,2,0,2,-0.0676355913130859,-0.0676355913130859,-0.13190750149233085,-0.010505004487090366,-0.0033636811338409347,-0.13904882484558032,0.0037776422194085125
symbol-2-fold-1,frozenSelectorRidgeScore,FALSE_ACCEPT_RISK,-0.04907517222757399,19.997550817642534,52.94401179731048,,-0.002454059133295372,DECREASES,12,0,12,-0.005381561071596184,0.007330394716579153,-0.07641348894240589,0.029539590441257,0.043125338227949506,-0.08079720630962317,0.05968422141982802
symbol-2-fold-1,directionalMomentum3Pct,ALL,-0.09920313881474413,2.3584240407909762,-1.9727489937374767,-1.5503875968992276,-0.04206331732501889,DECREASES,93,66,159,-0.0036594054946482257,-0.017765921461045504,-0.10871285379061577,0.08580733839309902,0.13153320995864903,-0.17876021662262864,0.6140272584941565
symbol-2-fold-1,directionalMomentum3Pct,ENTER,-0.09920313881474413,2.3584240407909762,-1.9727489937374767,-1.5503875968992276,-0.04206331732501889,DECREASES,62,50,112,-0.017528850610325025,-0.017765921461045504,-0.1031252068017795,0.057943020068711035,0.09683556989517197,-0.16882387167112778,0.1531869685860547
symbol-2-fold-1,directionalMomentum3Pct,RISK_REJECT,-0.09920313881474413,2.3584240407909762,-1.9727489937374767,-1.5503875968992276,-0.04206331732501889,DECREASES,4,0,4,0.4856151393509478,0.4428110996365449,0.4428110996365449,0.5626624108368731,0.5883448346655147,0.4428110996365449,0.6140272584941565
symbol-2-fold-1,directionalMomentum3Pct,STATE_ALREADY_ENTERED,-0.09920313881474413,2.3584240407909762,-1.9727489937374767,-1.5503875968992276,-0.04206331732501889,DECREASES,27,16,43,-0.013048250295266423,-0.017765921461045504,-0.1298408932129533,0.04256992039470879,0.12510018819241167,-0.17876021662262864,0.4428110996365449
symbol-2-fold-1,directionalMomentum3Pct,INPUT_UNSCORABLE,-0.09920313881474413,2.3584240407909762,-1.9727489937374767,-1.5503875968992276,-0.04206331732501889,DECREASES,0,0,0,,,,,,,
symbol-2-fold-1,directionalMomentum3Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.09920313881474413,2.3584240407909762,-1.9727489937374767,-1.5503875968992276,-0.04206331732501889,DECREASES,2,0,2,0.5284191790653507,0.5284191790653507,0.45137190757942547,0.5969056426083954,0.6054664505512759,0.4428110996365449,0.6140272584941565
symbol-2-fold-1,directionalMomentum3Pct,FALSE_ACCEPT_RISK,-0.09920313881474413,2.3584240407909762,-1.9727489937374767,-1.5503875968992276,-0.04206331732501889,DECREASES,11,1,12,-0.013541620341729997,-0.0034274775362311237,-0.12116128862461731,0.05731979348918434,0.09239254582924364,-0.13719919591062324,0.1305390103581688
symbol-2-fold-1,directionalPullback6Pct,ALL,-0.17675399588626708,2.5349168318532795,-5.321723274599943,-4.681818181818187,-0.06972772978790082,DECREASES,78,81,159,-0.032399680336771305,-0.0446191293993879,-0.22043946196387812,0.056016282032085675,0.2579853372466997,-0.3710716824972875,0.7944062217385188
symbol-2-fold-1,directionalPullback6Pct,ENTER,-0.17675399588626708,2.5349168318532795,-5.321723274599943,-4.681818181818187,-0.06972772978790082,DECREASES,51,61,112,-0.03139764737463292,-0.0446191293993879,-0.1952964603803572,0.051098026945820774,0.18230941427513475,-0.3710716824972875,0.5281320726860487
symbol-2-fold-1,directionalPullback6Pct,RISK_REJECT,-0.17675399588626708,2.5349168318532795,-5.321723274599943,-4.681818181818187,-0.06972772978790082,DECREASES,4,0,4,0.5739952603232341,0.5005249398514726,0.5005249398514726,0.7062418371724051,0.7503240294554617,0.5005249398514726,0.7944062217385188
symbol-2-fold-1,directionalPullback6Pct,STATE_ALREADY_ENTERED,-0.17675399588626708,2.5349168318532795,-5.321723274599943,-4.681818181818187,-0.06972772978790082,DECREASES,23,20,43,-0.09141845834606248,-0.0446191293993879,-0.24598672151455186,-0.022700189610610443,-0.018622003792048127,-0.2832663931347457,0.11252386280589542
symbol-2-fold-1,directionalPullback6Pct,INPUT_UNSCORABLE,-0.17675399588626708,2.5349168318532795,-5.321723274599943,-4.681818181818187,-0.06972772978790082,DECREASES,0,0,0,,,,,,,
symbol-2-fold-1,directionalPullback6Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.17675399588626708,2.5349168318532795,-5.321723274599943,-4.681818181818187,-0.06972772978790082,DECREASES,2,0,2,0.6474655807949957,0.6474655807949957,0.5152190039458249,0.7650180935498142,0.7797121576441665,0.5005249398514726,0.7944062217385188
symbol-2-fold-1,directionalPullback6Pct,FALSE_ACCEPT_RISK,-0.17675399588626708,2.5349168318532795,-5.321723274599943,-4.681818181818187,-0.06972772978790082,DECREASES,10,2,12,0.06031042614170902,0.02390240628703857,-0.11190388008655328,0.24787774616400007,0.27055850603283893,-0.13154894658465113,0.29031634269677165
symbol-2-fold-1,momentum3Missing,ALL,0.05217261349176563,1.0,0.0,,0.05217261349176563,INCREASES,159,0,159,0.02165655654375177,0.0,0.0,0.05217261349176563,0.05217261349176563,0.0,0.05217261349176563
symbol-2-fold-1,momentum3Missing,ENTER,0.05217261349176563,1.0,0.0,,0.05217261349176563,INCREASES,112,0,112,0.02329134530882394,0.0,0.0,0.05217261349176563,0.05217261349176563,0.0,0.05217261349176563
symbol-2-fold-1,momentum3Missing,RISK_REJECT,0.05217261349176563,1.0,0.0,,0.05217261349176563,INCREASES,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-2-fold-1,momentum3Missing,STATE_ALREADY_ENTERED,0.05217261349176563,1.0,0.0,,0.05217261349176563,INCREASES,43,0,43,0.01941306548530814,0.0,0.0,0.05217261349176563,0.05217261349176563,0.0,0.05217261349176563
symbol-2-fold-1,momentum3Missing,INPUT_UNSCORABLE,0.05217261349176563,1.0,0.0,,0.05217261349176563,INCREASES,0,0,0,,,,,,,
symbol-2-fold-1,momentum3Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.05217261349176563,1.0,0.0,,0.05217261349176563,INCREASES,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-2-fold-1,momentum3Missing,FALSE_ACCEPT_RISK,0.05217261349176563,1.0,0.0,,0.05217261349176563,INCREASES,12,0,12,0.004347717790980469,0.0,0.0,0.0,0.023477676071294494,0.0,0.05217261349176563
symbol-2-fold-1,pullback6Missing,ALL,0.05245257663228226,1.0,0.0,,0.05245257663228226,INCREASES,159,0,159,0.026721123944747568,0.05245257663228226,0.0,0.05245257663228226,0.05245257663228226,0.0,0.05245257663228226
symbol-2-fold-1,pullback6Missing,ENTER,0.05245257663228226,1.0,0.0,,0.05245257663228226,INCREASES,112,0,112,0.028567921201510874,0.05245257663228226,0.0,0.05245257663228226,0.05245257663228226,0.0,0.05245257663228226
symbol-2-fold-1,pullback6Missing,RISK_REJECT,0.05245257663228226,1.0,0.0,,0.05245257663228226,INCREASES,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-2-fold-1,pullback6Missing,STATE_ALREADY_ENTERED,0.05245257663228226,1.0,0.0,,0.05245257663228226,INCREASES,43,0,43,0.024396547270828958,0.0,0.0,0.05245257663228226,0.05245257663228226,0.0,0.05245257663228226
symbol-2-fold-1,pullback6Missing,INPUT_UNSCORABLE,0.05245257663228226,1.0,0.0,,0.05245257663228226,INCREASES,0,0,0,,,,,,,
symbol-2-fold-1,pullback6Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.05245257663228226,1.0,0.0,,0.05245257663228226,INCREASES,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-2-fold-1,pullback6Missing,FALSE_ACCEPT_RISK,0.05245257663228226,1.0,0.0,,0.05245257663228226,INCREASES,12,0,12,0.008742096105380378,0.0,0.0,0.04720731896905406,0.05245257663228226,0.0,0.05245257663228226
symbol-2-fold-2,frozenSelectorRidgeScore,ALL,-0.008962587467424087,20.903199047040726,52.42857468933065,,-0.0004287663073606393,DECREASES,323,0,323,-0.0007040756038755419,0.0025156008982992737,-0.02201010986478848,0.008959505194625976,0.01037250242610612,-0.05098850079894232,0.014018242824357187
symbol-2-fold-2,frozenSelectorRidgeScore,ENTER,-0.008962587467424087,20.903199047040726,52.42857468933065,,-0.0004287663073606393,DECREASES,235,0,235,0.0006049828348447723,0.003425542211268078,-0.019239147742056692,0.00922242550634311,0.010468195238068478,-0.05002285646099339,0.01298874593969345
symbol-2-fold-2,frozenSelectorRidgeScore,RISK_REJECT,-0.008962587467424087,20.903199047040726,52.42857468933065,,-0.0004287663073606393,DECREASES,3,0,3,-0.03474766981893684,-0.05044142526370187,-0.05048728640956329,-0.01273564673327785,-0.008022424416974854,-0.05049238209243678,-0.003309202100671848
symbol-2-fold-2,frozenSelectorRidgeScore,STATE_ALREADY_ENTERED,-0.008962587467424087,20.903199047040726,52.42857468933065,,-0.0004287663073606393,DECREASES,85,0,85,-0.0031216985503942475,0.0005467508907936048,-0.026787679258279726,0.008313013315753005,0.010039390737015336,-0.05098850079894232,0.014018242824357187
symbol-2-fold-2,frozenSelectorRidgeScore,INPUT_UNSCORABLE,-0.008962587467424087,20.903199047040726,52.42857468933065,,-0.0004287663073606393,DECREASES,0,0,0,,,,,,,
symbol-2-fold-2,frozenSelectorRidgeScore,FALSE_REJECT_HIGH_OPPORTUNITY,-0.008962587467424087,20.903199047040726,52.42857468933065,,-0.0004287663073606393,DECREASES,2,0,2,-0.05046690367806933,-0.05046690367806933,-0.05048983425100003,-0.05044652094657536,-0.05044397310513862,-0.05049238209243678,-0.05044142526370187
symbol-2-fold-2,frozenSelectorRidgeScore,FALSE_ACCEPT_RISK,-0.008962587467424087,20.903199047040726,52.42857468933065,,-0.0004287663073606393,DECREASES,25,0,25,-0.00531649307994178,-0.0026620255806676834,-0.022552473633924312,0.0064831752780809306,0.007963782951309306,-0.024711411009938494,0.009388072493701966
symbol-2-fold-2,directionalMomentum3Pct,ALL,-0.09932576105709491,2.1473851754229596,-1.8365069143801065,-1.4423076923076872,-0.046254282740650486,DECREASES,195,128,323,0.0035578725809634185,-0.018233402273882152,-0.09238371795035949,0.10814166573220782,0.16978336668186872,-0.24415489197006374,0.49323222418523405
symbol-2-fold-2,directionalMomentum3Pct,ENTER,-0.09932576105709491,2.1473851754229596,-1.8365069143801065,-1.4423076923076872,-0.046254282740650486,DECREASES,131,104,235,-0.0061513948947694965,-0.018233402273882152,-0.09031942158754616,0.08583131535834979,0.13861605650691367,-0.24415489197006374,0.283450632109275
symbol-2-fold-2,directionalMomentum3Pct,RISK_REJECT,-0.09932576105709491,2.1473851754229596,-1.8365069143801065,-1.4423076923076872,-0.046254282740650486,DECREASES,3,0,3,0.4623649089870655,0.49323222418523405,0.409890473150179,0.49323222418523405,0.49323222418523405,0.4006302785907285,0.49323222418523405
symbol-2-fold-2,directionalMomentum3Pct,STATE_ALREADY_ENTERED,-0.09932576105709491,2.1473851754229596,-1.8365069143801065,-1.4423076923076872,-0.046254282740650486,DECREASES,61,24,85,0.014207951964244934,-0.018233402273882152,-0.09629861126706427,0.14032495857861255,0.26325893766575026,-0.14874532074965646,0.49323222418523405
symbol-2-fold-2,directionalMomentum3Pct,INPUT_UNSCORABLE,-0.09932576105709491,2.1473851754229596,-1.8365069143801065,-1.4423076923076872,-0.046254282740650486,DECREASES,0,0,0,,,,,,,
symbol-2-fold-2,directionalMomentum3Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.09932576105709491,2.1473851754229596,-1.8365069143801065,-1.4423076923076872,-0.046254282740650486,DECREASES,2,0,2,0.49323222418523405,0.49323222418523405,0.493232224185234,0.49323222418523405,0.49323222418523405,0.49323222418523405,0.49323222418523405
symbol-2-fold-2,directionalMomentum3Pct,FALSE_ACCEPT_RISK,-0.09932576105709491,2.1473851754229596,-1.8365069143801065,-1.4423076923076872,-0.046254282740650486,DECREASES,20,5,25,-0.0069964038501038085,-0.018233402273882152,-0.11783607137333152,0.13067913167007106,0.17155844348475727,-0.24415489197006374,0.1837845579625722
symbol-2-fold-2,directionalPullback6Pct,ALL,-0.11706520881812248,2.74078222288459,-5.344513065573416,-4.82977038796516,-0.04271233512851484,DECREASES,183,140,323,8.719576443165428e-05,-0.021985861750952893,-0.13243376161047743,0.1152811066306387,0.30184498050947134,-0.22827663315549795,0.42511319600591896
symbol-2-fold-2,directionalPullback6Pct,ENTER,-0.11706520881812248,2.74078222288459,-5.344513065573416,-4.82977038796516,-0.04271233512851484,DECREASES,120,115,235,-0.002479241478536665,-0.021985861750952893,-0.11311320226946225,0.09478735394300004,0.21419127398452817,-0.22827663315549795,0.42511319600591896
symbol-2-fold-2,directionalPullback6Pct,RISK_REJECT,-0.11706520881812248,2.74078222288459,-5.344513065573416,-4.82977038796516,-0.04271233512851484,DECREASES,3,0,3,0.3056275559509376,0.3056275559509376,0.3056275559509376,0.3056275559509376,0.3056275559509376,0.3056275559509376,0.3056275559509376
symbol-2-fold-2,directionalPullback6Pct,STATE_ALREADY_ENTERED,-0.11706520881812248,2.74078222288459,-5.344513065573416,-4.82977038796516,-0.04271233512851484,DECREASES,60,25,85,-0.0036011375115914384,-0.021985861750952893,-0.1623801016827778,0.22371252257835705,0.3056275559509376,-0.1962823746322658,0.3409557921359861
symbol-2-fold-2,directionalPullback6Pct,INPUT_UNSCORABLE,-0.11706520881812248,2.74078222288459,-5.344513065573416,-4.82977038796516,-0.04271233512851484,DECREASES,0,0,0,,,,,,,
symbol-2-fold-2,directionalPullback6Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.11706520881812248,2.74078222288459,-5.344513065573416,-4.82977038796516,-0.04271233512851484,DECREASES,2,0,2,0.3056275559509376,0.3056275559509376,0.3056275559509376,0.3056275559509376,0.3056275559509376,0.3056275559509376,0.3056275559509376
symbol-2-fold-2,directionalPullback6Pct,FALSE_ACCEPT_RISK,-0.11706520881812248,2.74078222288459,-5.344513065573416,-4.82977038796516,-0.04271233512851484,DECREASES,20,5,25,0.056969097543179234,0.0037768004798965976,-0.07457977358357863,0.27204056311498015,0.2967645804081171,-0.12632507945678156,0.3750436704254498
symbol-2-fold-2,momentum3Missing,ALL,0.036017933105708735,1.0,0.0,,0.036017933105708735,INCREASES,323,0,323,0.014273360487711202,0.0,0.0,0.036017933105708735,0.036017933105708735,0.0,0.036017933105708735
symbol-2-fold-2,momentum3Missing,ENTER,0.036017933105708735,1.0,0.0,,0.036017933105708735,INCREASES,235,0,235,0.01593985124678174,0.0,0.0,0.036017933105708735,0.036017933105708735,0.0,0.036017933105708735
symbol-2-fold-2,momentum3Missing,RISK_REJECT,0.036017933105708735,1.0,0.0,,0.036017933105708735,INCREASES,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-2-fold-2,momentum3Missing,STATE_ALREADY_ENTERED,0.036017933105708735,1.0,0.0,,0.036017933105708735,INCREASES,85,0,85,0.010169769347494232,0.0,0.0,0.036017933105708735,0.036017933105708735,0.0,0.036017933105708735
symbol-2-fold-2,momentum3Missing,INPUT_UNSCORABLE,0.036017933105708735,1.0,0.0,,0.036017933105708735,INCREASES,0,0,0,,,,,,,
symbol-2-fold-2,momentum3Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.036017933105708735,1.0,0.0,,0.036017933105708735,INCREASES,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-2-fold-2,momentum3Missing,FALSE_ACCEPT_RISK,0.036017933105708735,1.0,0.0,,0.036017933105708735,INCREASES,25,0,25,0.007203586621141747,0.0,0.0,0.036017933105708735,0.036017933105708735,0.0,0.036017933105708735
symbol-2-fold-2,pullback6Missing,ALL,0.030878823446707577,1.0,0.0,,0.030878823446707577,INCREASES,323,0,323,0.01338401016265963,0.0,0.0,0.030878823446707577,0.03087882344670758,0.0,0.030878823446707577
symbol-2-fold-2,pullback6Missing,ENTER,0.030878823446707577,1.0,0.0,,0.030878823446707577,INCREASES,235,0,235,0.015110913601580303,0.0,0.0,0.030878823446707577,0.030878823446707573,0.0,0.030878823446707577
symbol-2-fold-2,pullback6Missing,RISK_REJECT,0.030878823446707577,1.0,0.0,,0.030878823446707577,INCREASES,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-2-fold-2,pullback6Missing,STATE_ALREADY_ENTERED,0.030878823446707577,1.0,0.0,,0.030878823446707577,INCREASES,85,0,85,0.009082006896090464,0.0,0.0,0.030878823446707573,0.03087882344670758,0.0,0.030878823446707577
symbol-2-fold-2,pullback6Missing,INPUT_UNSCORABLE,0.030878823446707577,1.0,0.0,,0.030878823446707577,INCREASES,0,0,0,,,,,,,
symbol-2-fold-2,pullback6Missing,FALSE_REJECT_HIGH_OPPORTUNITY,0.030878823446707577,1.0,0.0,,0.030878823446707577,INCREASES,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
symbol-2-fold-2,pullback6Missing,FALSE_ACCEPT_RISK,0.030878823446707577,1.0,0.0,,0.030878823446707577,INCREASES,25,0,25,0.0061757646893415155,0.0,0.0,0.030878823446707577,0.03087882344670758,0.0,0.030878823446707577
symbol-2-fold-3,frozenSelectorRidgeScore,ALL,0.045473488366213274,19.311981397847337,53.01427704037722,,0.002354677514927707,INCREASES,490,0,490,0.018474105017966116,0.004015903523948688,-0.046288332134997986,0.09321793834825358,0.13947283914138,-0.0695610525195684,0.49403538809115316
symbol-2-fold-3,frozenSelectorRidgeScore,ENTER,0.045473488366213274,19.311981397847337,53.01427704037722,,0.002354677514927707,INCREASES,364,0,364,0.016254685107860375,0.0029585737632077365,-0.04654877300715106,0.0876417441451358,0.12574396549918535,-0.0695610525195684,0.2967978889674465
symbol-2-fold-3,frozenSelectorRidgeScore,RISK_REJECT,0.045473488366213274,19.311981397847337,53.01427704037722,,0.002354677514927707,INCREASES,6,0,6,0.277283403662034,0.2848612453153997,0.13185785664346142,0.40958252792589744,0.4518089580085253,0.1263092755421178,0.49403538809115316
symbol-2-fold-3,frozenSelectorRidgeScore,STATE_ALREADY_ENTERED,0.045473488366213274,19.311981397847337,53.01427704037722,,0.002354677514927707,INCREASES,120,0,120,0.012265880479750135,0.00822391237742829,-0.044463247246985034,0.06463188235187754,0.1064087605245577,-0.06672152604129268,0.2575352544622681
symbol-2-fold-3,frozenSelectorRidgeScore,INPUT_UNSCORABLE,0.045473488366213274,19.311981397847337,53.01427704037722,,0.002354677514927707,INCREASES,0,0,0,,,,,,,
symbol-2-fold-3,frozenSelectorRidgeScore,FALSE_REJECT_HIGH_OPPORTUNITY,0.045473488366213274,19.311981397847337,53.01427704037722,,0.002354677514927707,INCREASES,2,0,2,0.20436196468486204,0.20436196468486204,0.15408943642122924,0.24904865647475785,0.2546344929484948,0.1485035999474923,0.2602203294222318
symbol-2-fold-3,frozenSelectorRidgeScore,FALSE_ACCEPT_RISK,0.045473488366213274,19.311981397847337,53.01427704037722,,0.002354677514927707,INCREASES,62,0,62,0.03828178120511452,0.022202641509106377,-0.033126139955490484,0.10741872321666107,0.15434680384948157,-0.04442894235953905,0.27752157943631356
symbol-2-fold-3,directionalMomentum3Pct,ALL,-0.07917166930808425,2.0717051698327658,-1.8046265008640912,-1.4552069122328315,-0.038215702919964824,DECREASES,332,158,490,0.005527311410206436,-0.013353315193548538,-0.0754926039891701,0.10474267030677675,0.15566815904489503,-0.2755364373734624,0.40873121626104264
symbol-2-fold-3,directionalMomentum3Pct,ENTER,-0.07917166930808425,2.0717051698327658,-1.8046265008640912,-1.4552069122328315,-0.038215702919964824,DECREASES,238,126,364,0.0028798570154990417,-0.013353315193548538,-0.0835758910140357,0.09633808174527642,0.14473656260229972,-0.2755364373734624,0.3719853480687689
symbol-2-fold-3,directionalMomentum3Pct,RISK_REJECT,-0.07917166930808425,2.0717051698327658,-1.8046265008640912,-1.4552069122328315,-0.038215702919964824,DECREASES,6,0,6,0.22683829372745254,0.2594059435852931,0.07360320131367665,0.31109219506442914,0.31214207701277985,0.03718966009471792,0.3131919589611305
symbol-2-fold-3,directionalMomentum3Pct,STATE_ALREADY_ENTERED,-0.07917166930808425,2.0717051698327658,-1.8046265008640912,-1.4552069122328315,-0.038215702919964824,DECREASES,88,32,120,0.0024923739582898923,-0.013353315193548538,-0.06896507023851776,0.10637118037438903,0.14762195542364737,-0.17511980057175303,0.40873121626104264
symbol-2-fold-3,directionalMomentum3Pct,INPUT_UNSCORABLE,-0.07917166930808425,2.0717051698327658,-1.8046265008640912,-1.4552069122328315,-0.038215702919964824,DECREASES,0,0,0,,,,,,,
symbol-2-fold-3,directionalMomentum3Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.07917166930808425,2.0717051698327658,-1.8046265008640912,-1.4552069122328315,-0.038215702919964824,DECREASES,2,0,2,0.1751908095279242,0.1751908095279242,0.05098977503803855,0.28559172907448926,0.2993918440178098,0.03718966009471792,0.3131919589611305
symbol-2-fold-3,directionalMomentum3Pct,FALSE_ACCEPT_RISK,-0.07917166930808425,2.0717051698327658,-1.8046265008640912,-1.4552069122328315,-0.038215702919964824,DECREASES,58,4,62,0.009883302587741899,0.008900906628298785,-0.11020448687213386,0.12929669896274085,0.15495700338041232,-0.2755364373734624,0.18770756131348468
symbol-2-fold-3,directionalPullback6Pct,ALL,-0.0962781505456305,2.649995494406887,-5.5327739621627305,-5.057096247960846,-0.0363314393359673,DECREASES,302,188,490,0.013196200935648503,-0.01728205601699736,-0.10848465090982964,0.14833950925021844,0.20266901772259108,-0.1631683922576356,0.8498957607141114
symbol-2-fold-3,directionalPullback6Pct,ENTER,-0.0962781505456305,2.649995494406887,-5.5327739621627305,-5.057096247960846,-0.0363314393359673,DECREASES,210,154,364,0.01595273996108184,-0.01728205601699736,-0.08930111922508466,0.13945803091060288,0.2002877436088099,-0.14418233981134904,0.5404443040660512
symbol-2-fold-3,directionalPullback6Pct,RISK_REJECT,-0.0962781505456305,2.649995494406887,-5.5327739621627305,-5.057096247960846,-0.0363314393359673,DECREASES,6,0,6,0.5800216119294934,0.5714093244706016,0.39654539885194634,0.736377453532082,0.7931366071230967,0.3608127399180958,0.8498957607141114
symbol-2-fold-3,directionalPullback6Pct,STATE_ALREADY_ENTERED,-0.0962781505456305,2.649995494406887,-5.5327739621627305,-5.057096247960846,-0.0363314393359673,DECREASES,86,34,120,-0.02350657132452487,-0.01728205601699736,-0.14978784921014532,0.12230868709302517,0.18248488475816455,-0.1631683922576356,0.2531293501336566
symbol-2-fold-3,directionalPullback6Pct,INPUT_UNSCORABLE,-0.0962781505456305,2.649995494406887,-5.5327739621627305,-5.057096247960846,-0.0363314393359673,DECREASES,0,0,0,,,,,,,
symbol-2-fold-3,directionalPullback6Pct,FALSE_REJECT_HIGH_OPPORTUNITY,-0.0962781505456305,2.649995494406887,-5.5327739621627305,-5.057096247960846,-0.0363314393359673,DECREASES,2,0,2,0.5714093244706016,0.5714093244706016,0.5589403172850168,0.5824928864133437,0.5838783316561864,0.557554872042174,0.5852637768990292
symbol-2-fold-3,directionalPullback6Pct,FALSE_ACCEPT_RISK,-0.0962781505456305,2.649995494406887,-5.5327739621627305,-5.057096247960846,-0.0363314393359673,DECREASES,52,10,62,0.06792411585667231,0.023379038984503248,-0.043544924532966364,0.18554558576391347,0.35227046713821386,-0.08628278050498538,0.5404443040660512
symbol-2-fold-3,momentum3Missing,ALL,0.018399725506372065,1.0,0.0,,0.018399725506372065,INCREASES,490,0,490,0.005932972714299564,0.0,0.0,0.018399725506372065,0.018399725506372065,0.0,0.018399725506372065
symbol-2-fold-3,momentum3Missing,ENTER,0.018399725506372065,1.0,0.0,,0.018399725506372065,INCREASES,364,0,364,0.006369135752205715,0.0,0.0,0.018399725506372065,0.018399725506372065,0.0,0.018399725506372065
