observedAt,row,date,time,open,high,low,close,volume
2026-09-15 11:09:56.925,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:56.953,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:56.981,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:57.010,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:57.038,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:57.065,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:57.094,122,2026/09/15,11:05,3020,3022,3019,3020,191400
2026-09-15 11:09:57.475,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:57.502,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:57.530,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:57.558,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:57.585,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:57.612,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:57.640,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:57.668,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:09:58.052,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:58.077,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:58.104,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:58.131,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:58.159,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:58.186,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:58.327,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:58.355,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:09:58.742,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:58.771,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:58.796,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:58.823,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:58.850,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:58.875,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:58.903,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:58.931,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:09:59.310,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:59.341,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:59.368,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:59.396,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:09:59.425,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:09:59.454,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:09:59.482,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:09:59.511,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:09:59.902,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:09:59.928,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:09:59.956,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:09:59.981,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:00.013,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:00.043,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:00.191,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:00.220,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:00.626,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:00.655,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:00.684,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:00.713,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:00.741,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:00.770,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:00.800,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:00.830,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:01.220,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:01.247,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:01.274,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:01.300,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:01.328,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:01.356,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:01.382,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:01.410,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:01.800,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:01.828,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:01.854,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:01.884,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:01.910,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:01.935,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:02.078,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:02.107,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:02.483,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:02.510,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:02.539,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:02.566,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:02.594,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:02.622,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:02.651,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:02.681,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:02.708,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:03.094,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:03.120,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:03.147,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:03.174,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:03.203,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:03.229,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:03.259,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:03.288,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:03.315,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:03.688,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:03.717,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:03.853,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:03.880,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:03.907,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:03.935,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:03.967,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:03.997,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:04.026,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:04.406,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:04.434,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:04.461,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:04.488,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:04.514,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:04.543,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:04.572,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:04.600,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:04.630,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:05.003,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:05.030,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:05.061,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:05.091,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:05.121,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:05.147,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:05.176,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:05.205,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:05.232,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:05.720,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:05.747,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:05.777,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:05.805,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:05.831,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:05.860,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:05.889,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:05.916,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:05.944,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:06.313,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:06.341,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:06.369,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:06.396,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:06.424,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:06.450,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:06.477,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:06.504,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:06.531,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:06.896,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:06.923,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:06.950,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:06.977,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:07.004,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:07.136,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:07.163,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:07.191,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:07.219,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:07.585,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:07.611,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:07.640,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:07.668,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:07.696,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:07.725,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:07.754,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:07.782,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:07.810,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:08.180,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:08.208,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:08.238,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:08.272,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:08.303,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:08.331,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:08.361,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:08.390,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:08.419,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:08.796,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:08.824,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:08.964,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:08.994,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:09.023,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:09.053,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:09.084,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:09.113,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:09.142,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:09.508,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:09.537,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:09.562,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:09.591,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:09.619,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:09.647,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:09.675,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:09.704,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:09.734,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:10.109,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:10.138,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:10.166,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:10.193,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:10.223,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:10.253,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:10.281,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:10.311,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:10.449,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:10.827,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:10.856,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:10.903,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:10.933,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:10.962,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:10.991,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:11.022,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:11.055,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:11.086,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:11.454,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:11.480,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:11.508,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:11.534,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:11.561,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:11.589,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:11.616,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:11.642,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:11.672,123,2026/09/15,11:10,3020,3020,3020,3020,100
2026-09-15 11:10:12.047,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:12.075,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:12.103,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:12.128,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:12.156,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:12.292,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:12.321,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:12.349,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:12.378,123,2026/09/15,11:10,3020,3020,3019,3019,600
2026-09-15 11:10:12.747,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:12.775,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:12.804,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:12.833,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:12.861,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:12.891,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:12.920,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:12.947,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:12.977,123,2026/09/15,11:10,3020,3020,3019,3019,600
2026-09-15 11:10:13.354,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:13.380,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:13.407,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:13.435,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:13.462,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:13.489,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:13.515,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:13.542,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:13.571,123,2026/09/15,11:10,3020,3020,3019,3019,600
2026-09-15 11:10:13.933,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:14.069,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:14.096,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:14.123,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:14.151,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:14.178,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:14.206,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:14.234,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:14.262,123,2026/09/15,11:10,3020,3020,3019,3019,600
2026-09-15 11:10:14.639,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:14.666,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:14.693,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:14.722,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:14.748,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:14.777,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:14.805,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:14.833,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:14.860,123,2026/09/15,11:10,3020,3020,3019,3019,600
2026-09-15 11:10:15.227,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:15.255,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:15.284,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:15.310,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:15.337,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:15.364,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:15.392,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:15.421,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:15.551,123,2026/09/15,11:10,3020,3020,3019,3019,600
2026-09-15 11:10:15.923,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:15.955,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:15.983,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:16.011,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:16.040,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:16.070,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:16.097,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:16.125,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:16.155,123,2026/09/15,11:10,3020,3020,3019,3019,600
2026-09-15 11:10:16.529,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:16.557,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:16.587,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:16.612,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:16.641,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:16.669,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:16.696,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:16.724,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:16.753,123,2026/09/15,11:10,3020,3020,3019,3019,600
2026-09-15 11:10:17.123,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:17.153,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:17.181,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:17.208,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:17.347,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:17.376,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:17.406,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:17.435,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:17.466,123,2026/09/15,11:10,3020,3020,3019,3020,20300
2026-09-15 11:10:17.844,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:17.871,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:17.899,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:17.924,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:17.952,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:17.979,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:18.009,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:18.037,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:18.065,123,2026/09/15,11:10,3020,3021,3019,3020,25400
2026-09-15 11:10:18.439,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:18.467,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:18.492,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:18.519,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:18.545,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:18.572,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:18.597,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:18.625,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:18.653,123,2026/09/15,11:10,3020,3021,3019,3020,25400
2026-09-15 11:10:19.018,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:19.151,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:19.178,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:19.207,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:19.236,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:19.264,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:19.293,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:19.322,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:19.353,123,2026/09/15,11:10,3020,3021,3019,3020,25400
2026-09-15 11:10:19.722,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:19.748,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:10:19.774,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:10:19.802,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:10:19.826,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:10:19.854,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:10:19.879,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:10:19.906,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:10:19.936,123,2026/09/15,11:10,3020,3021,3019,3020,25400
2026-09-15 11:10:20.303,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:10:20.331,116,2026/09/15,10:35,3029,3030,3028,3030,126300
