observedAt,row,date,time,open,high,low,close,volume
2026-09-15 11:16:26.137,124,2026/09/15,11:15,3021,3021,3019,3021,39000
2026-09-15 11:16:26.494,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:26.518,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:26.544,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:26.569,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:26.593,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:26.618,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:26.644,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:26.671,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:26.696,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:26.723,124,2026/09/15,11:15,3021,3021,3019,3020,39100
2026-09-15 11:16:27.072,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:27.098,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:27.124,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:27.148,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:27.174,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:27.199,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:27.225,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:27.341,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:27.367,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:27.393,124,2026/09/15,11:15,3021,3021,3019,3020,39100
2026-09-15 11:16:27.739,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:27.763,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:27.787,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:27.813,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:27.837,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:27.862,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:27.888,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:27.912,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:27.938,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:27.965,124,2026/09/15,11:15,3021,3021,3019,3020,39100
2026-09-15 11:16:28.318,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:28.344,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:28.366,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:28.391,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:28.416,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:28.440,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:28.464,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:28.489,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:28.515,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:28.539,124,2026/09/15,11:15,3021,3021,3019,3020,39100
2026-09-15 11:16:28.884,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:28.999,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:29.024,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:29.049,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:29.074,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:29.099,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:29.125,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:29.152,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:29.179,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:29.205,124,2026/09/15,11:15,3021,3021,3019,3020,39100
2026-09-15 11:16:29.558,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:29.581,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:29.606,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:29.631,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:29.657,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:29.682,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:29.706,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:29.732,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:29.755,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:29.780,124,2026/09/15,11:15,3021,3021,3019,3020,39100
2026-09-15 11:16:30.123,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:30.147,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:30.171,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:30.197,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:30.221,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:30.330,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:30.356,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:30.380,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:30.405,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:30.431,124,2026/09/15,11:15,3021,3021,3019,3020,39100
2026-09-15 11:16:30.779,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:30.806,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:30.832,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:30.858,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:30.882,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:30.909,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:30.934,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:30.962,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:30.989,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:31.014,124,2026/09/15,11:15,3021,3021,3019,3020,39100
2026-09-15 11:16:31.374,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:31.398,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:31.425,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:31.450,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:31.476,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:31.500,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:31.525,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:31.551,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:31.577,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:31.694,124,2026/09/15,11:15,3021,3021,3019,3020,39100
2026-09-15 11:16:32.044,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:32.070,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:32.095,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:32.121,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:32.147,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:32.172,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:32.197,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:32.223,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:32.251,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:32.281,124,2026/09/15,11:15,3021,3021,3019,3020,39100
2026-09-15 11:16:32.641,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:32.666,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:32.691,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:32.717,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:32.744,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:32.770,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:32.796,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:32.822,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:32.846,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:32.875,124,2026/09/15,11:15,3021,3021,3019,3020,39100
2026-09-15 11:16:33.232,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:33.261,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:33.285,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:33.408,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:33.434,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:33.459,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:33.484,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:33.510,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:33.536,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:33.562,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:33.922,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:33.946,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:33.970,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:33.997,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:34.022,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:34.046,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:34.070,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:34.096,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:34.121,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:34.149,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:34.500,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:34.524,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:34.549,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:34.575,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:34.600,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:34.626,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:34.650,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:34.765,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:34.791,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:34.816,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:35.171,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:35.195,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:35.220,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:35.245,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:35.271,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:35.297,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:35.322,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:35.349,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:35.374,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:35.399,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:35.747,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:35.772,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:35.797,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:35.822,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:35.845,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:35.870,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:35.895,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:35.920,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:35.944,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:35.969,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:36.311,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:36.432,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:36.457,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:36.484,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:36.509,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:36.534,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:36.560,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:36.587,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:36.614,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:36.642,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:36.997,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:37.021,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:37.047,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:37.071,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:37.095,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:37.120,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:37.145,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:37.172,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:37.196,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:37.225,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:37.574,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:37.600,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:37.624,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:37.648,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:37.675,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:37.792,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:37.818,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:37.842,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:37.869,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:37.893,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:38.250,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:38.273,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:38.299,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:38.325,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:38.351,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:38.376,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:38.400,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:38.425,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:38.452,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:38.479,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:38.827,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:38.851,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:38.875,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:38.899,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:38.925,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:38.950,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:38.976,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:39.001,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:39.026,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:39.054,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:39.502,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:39.526,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:39.552,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:39.577,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:39.602,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:39.626,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:39.652,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:39.676,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:39.701,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:39.727,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:40.067,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:40.091,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:40.115,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:40.138,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:40.161,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:40.185,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:40.210,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:40.238,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:40.264,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:40.297,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:40.647,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:40.672,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:40.696,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:40.818,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:40.844,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:40.869,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:40.894,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:40.921,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:40.946,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:40.974,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:41.319,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:41.344,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:41.369,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:41.394,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:41.421,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:41.446,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:41.473,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:41.500,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:41.526,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:41.553,124,2026/09/15,11:15,3021,3021,3019,3021,39200
2026-09-15 11:16:41.910,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:41.935,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:41.963,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:41.988,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:42.011,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:42.039,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:42.065,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:42.093,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:42.212,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:42.240,124,2026/09/15,11:15,3021,3021,3019,3020,39300
2026-09-15 11:16:42.593,115,2026/09/15,10:30,3029,3032,3027,3029,170400
2026-09-15 11:16:42.620,116,2026/09/15,10:35,3029,3030,3028,3030,126300
2026-09-15 11:16:42.645,117,2026/09/15,10:40,3030,3030,3027,3029,120400
2026-09-15 11:16:42.670,118,2026/09/15,10:45,3029,3030,3026,3029,126100
2026-09-15 11:16:42.694,119,2026/09/15,10:50,3029,3029,3026,3027,98900
2026-09-15 11:16:42.720,120,2026/09/15,10:55,3027,3027,3020,3022,174700
2026-09-15 11:16:42.747,121,2026/09/15,11:00,3022,3022,3019,3020,128100
2026-09-15 11:16:42.773,122,2026/09/15,11:05,3020,3022,3019,3020,191500
2026-09-15 11:16:42.799,123,2026/09/15,11:10,3020,3021,3019,3020,85700
2026-09-15 11:16:42.826,124,2026/09/15,11:15,3021,3021,3019,3020,39300
