lane,trait,tier,status,pairedSymbols,raw,incremental,CI_low,CI_high,q,calibration,tailRaw,tailIncremental,failedGates,diagnosticCategories
daily,lod_CL,intraday,INSUFFICIENT,0,,,,,1.0,,,,PAIRED_SAMPLE_BELOW100,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:CONFIRMED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:INDICATION|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,body_s,daily,WATCH,3694,0.09984364539050171,0.10047065313233434,0.0075233355484811085,0.09943475287676001,0.02132320724404849,0.15413651196843714,0.09444412599397031,0.09604776628317456,raw|incremental|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,body_range,daily,WATCH,3694,0.16247312528436716,0.13672253777699314,0.027069273691234227,0.12350783278464128,0.009400553731247183,0.23911528364570978,0.15766426747317924,0.14174706052949307,raw|incremental|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,upper_wick,daily,WATCH,3694,0.3376562331902916,0.22118762558912805,0.11225165777248795,0.18663574600382854,0.005024433890839011,0.37675907627940625,0.33421208567371924,0.19312741749714993,calibration|timeRandom,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,lower_wick,daily,WATCH,3694,0.226553998378129,0.22428959577995267,0.12292498725189835,0.18388896305752558,0.005024433890839011,0.37571309539464864,0.2228958655311161,0.20250863543065142,raw|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,clv,daily,WATCH,3694,0.152656738578834,0.16459631153086543,0.06037205834397481,0.14686097715774304,0.005024433890839011,0.2795444621318758,0.1453459771857247,0.139894101381857,raw|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,large_up,daily,WATCH,3694,0.14081737924934853,0.06350112448097162,0.0013515737785775505,0.06997157679110108,0.04209359059658461,0.07416086671500083,0.1405947796196469,0.051002864174570665,raw|incremental|calibration|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,large_dn,daily,WATCH,3694,0.2053623766350629,0.08496138638306788,0.009838144973224043,0.0748060076504066,0.019172181951885702,0.10990656339482906,0.20035151342237562,0.08640109672141606,raw|incremental|calibration|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,doji,daily,WATCH,3694,0.16176385214899136,0.15232098218348794,0.06631049531232053,0.12351605117097236,0.005024433890839011,0.21944902861299365,0.1658621355107084,0.14382057772492435,raw|calibration|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,long_lower,daily,WATCH,3694,0.2964546261337868,0.19078425670968874,0.09172074526020825,0.15018952694680102,0.005024433890839011,0.2966632698394196,0.2924457598450893,0.18109516559585037,raw|calibration|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,long_upper,daily,WATCH,3694,0.2285701973652991,0.14143262253708916,0.050628742852872395,0.12224063899993917,0.005024433890839011,0.22490590334241523,0.22285346041041842,0.11533081607741703,raw|incremental|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,inside,daily,WATCH,3694,0.594943978930467,0.29533846905545225,0.14435375550696922,0.22061669419310484,0.005024433890839011,0.44771765882796377,0.5907794619533775,0.2780558541747907,calibration,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,outside,daily,WATCH,3694,0.2600149462923753,0.1153007517400614,0.03421268477612965,0.0956464320325503,0.005024433890839011,0.17911478636544814,0.2668817415458765,0.11940969901201476,raw|incremental|calibration|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,trend_day,daily,WATCH,3694,0.5170164966595447,0.31126372132483715,0.1659064525023481,0.24709186352893842,0.005024433890839011,0.47606296854460944,0.5149369405486246,0.3049253601417198,calibration,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,range_s,daily,WATCH,3694,0.16633112618306342,0.11691993953863015,0.004647672094846126,0.1268711620219007,0.02649246960624206,0.20663746588522772,0.16139216328090006,0.1185033445660216,raw|incremental|calibration|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:INDICATION|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,true_range_s,daily,WATCH,3694,0.013711698996794149,-0.017488122981654725,-0.06711290681879034,0.06388120976753642,0.7470455913569686,-0.03566121134271994,0.004403352215549319,-0.013192373717391593,raw|incremental|CI|calibration|direction|strata|timeRandom|tail|FDR,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:INDICATION|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,range_exp,daily,WATCH,3694,0.41020437891014866,0.1505410256839791,0.024778869942157403,0.11938849271399324,0.012489307100085544,0.204193235235975,0.4034718123847884,0.13748313229043202,calibration|tail,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:CONFIRMED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,range_con,daily,WATCH,3694,0.5864610730328265,0.22649443918661727,0.09323153678176958,0.16879617027267838,0.005024433890839011,0.3145713401089725,0.5843558583340277,0.2191331541700823,calibration,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,gap_s,daily,WATCH,3694,0.1101670058555342,0.1119212568652321,0.0251284001660763,0.13403602312606824,0.012489307100085544,0.1819893429658,0.10477963933702626,0.11130042563980075,raw|incremental|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,gap_up,daily,WATCH,3694,0.2595612995797596,0.20707967560273205,0.0738622070583501,0.1879197466171174,0.005024433890839011,0.2973130262171811,0.2584578637976832,0.2104102255909917,raw|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,gap_dn,daily,WATCH,3694,0.28603875621181857,0.23250109687348314,0.1037583079743779,0.18606895517162894,0.005024433890839011,0.33999616902240837,0.29047107743814565,0.23251649698992954,raw|calibration|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,gap_fill,daily,WATCH,2609,0.38937159150279066,0.15577025051658552,0.05292647242768994,0.13237823219524913,0.005024433890839011,0.47122309032166404,0.3902630684440143,0.16122375817925982,calibration,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,gap_cont,daily,WATCH,2609,0.1951023751586571,0.07074206984339709,0.006457805743331297,0.07729168078896421,0.012489307100085544,0.24532597911350668,0.19746941604423807,0.07769958715837084,raw|incremental|calibration|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,gap_rev,daily,WATCH,2609,0.08813716201914537,0.04539931019400956,-0.011953766339549067,0.05747280403231639,0.15691693536004914,0.09704314695953989,0.09593881218150975,0.050089877047767135,raw|incremental|CI|calibration|tail|FDR,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,overnight_s,daily,WATCH,3694,0.11075207963939643,0.11118674757374637,0.024670690010206404,0.13354336264683767,0.012489307100085544,0.18759457964969403,0.10562911788267226,0.11058738568438276,raw|incremental|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,intraday_s,daily,WATCH,3694,0.10090809115947579,0.10372179767645172,0.008765258491547483,0.10166058743763526,0.02132320724404849,0.16225092635325292,0.09443039798616067,0.09775706683175076,raw|incremental|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,overnight_var_share,daily,WATCH,3679,0.3945648923011143,0.21698296745255816,0.09287867964501251,0.16165973941001716,0.005024433890839011,0.31093263910147356,0.3974261256988312,0.2207446784684228,calibration,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,trading_value,daily,WATCH,3694,0.9417445077034734,0.6622236054646349,-0.046380372783678105,0.17357618237222985,0.1399945207623968,0.8600801889538254,0.9422054886701714,0.6560823618357283,CI|FDR,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,amihud,daily,USABLE,3694,0.8949292091520835,0.4027142613522664,0.25622384429943573,0.3384324209215417,0.005024433890839011,0.6426956962034283,0.8942486174352533,0.3923372054022835,,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,value_rvol,daily,WATCH,3694,-0.00882102589797329,0.01886964557940532,-0.06920269786969241,0.0987589620415888,0.7513098802395209,0.05265147433884554,-0.016012607789782245,0.009785066775208698,raw|incremental|CI|calibration|timeRandom|tail|FDR,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:INDICATION|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,value_shock,daily,WATCH,3694,0.5979533139788049,0.19063666332805534,0.027933224525496226,0.17274696952167018,0.019172181951885702,0.3238026561822276,0.5897656762593135,0.16901337416633383,calibration,RELIABLE_PARTIAL_GATE_FAILURE:CONFIRMED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:NOT_ESTABLISHED|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:NOT_ESTABLISHED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,jump,daily,WATCH,3694,0.1687811058633055,0.11425776847672647,0.01707595893261971,0.09406022791882357,0.005024433890839011,0.1545791338476856,0.16804712516325915,0.10344731700777034,raw|incremental|calibration|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,continuation_1,daily,WATCH,3682,0.08993785336808832,0.07275052605067496,0.002724454933466046,0.07153672657101984,0.02649246960624206,0.12500477238821242,0.09991846428904991,0.07863994086437263,raw|incremental|calibration|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
intraday,continuation_3,daily,WATCH,3666,0.05674773917009363,0.053764553780072444,-0.0034631025629178525,0.06125219156299013,0.05464071856287425,0.10509666624574009,0.058771576984401004,0.05704974043440715,raw|incremental|CI|calibration|timeRandom|tail,RELIABLE_PARTIAL_GATE_FAILURE:NOT_ESTABLISHED|PEER_ADJUSTMENT_LOSS:NOT_ESTABLISHED|STRATUM_LOCAL_SIGNAL:NOT_ESTABLISHED|RECENT_ONLY_RELIABILITY:UNKNOWN|PEER_CLUSTER_RELIABILITY:UNKNOWN|SAMPLE_INSUFFICIENT:NOT_ESTABLISHED|TAIL_SESSION_SENSITIVITY:INDICATION|DEFINITION_INSTABILITY:NOT_ESTABLISHED|NO_RELIABILITY_DEMONSTRATED:CONFIRMED|REDUNDANT_RELIABLE_TRAIT:NOT_ESTABLISHED
